"Name","Country","Weight","Height","Age","Team","Fight_Result","Fight_Method"
"Pongsiri PK Saenchai","
Thailand ","145.06 LBS / 65.8 KG","5'6"" FT / 169 CM","33 Y","PK Saenchai Muaythaigym","WIN","Unanimous Decision 
R3 (3:00)"
"Pongsiri PK Saenchai","
Thailand ","145.06 LBS / 65.8 KG","5'6"" FT / 169 CM","33 Y","PK Saenchai Muaythaigym","WIN","Unanimous Decision 
R3 (3:00)"
"Pongsiri PK Saenchai","
Thailand ","145.06 LBS / 65.8 KG","5'6"" FT / 169 CM","33 Y","PK Saenchai Muaythaigym","LOSS","Knockout 
R1 (2:39)"
"Pongsiri PK Saenchai","
Thailand ","145.06 LBS / 65.8 KG","5'6"" FT / 169 CM","33 Y","PK Saenchai Muaythaigym","WIN","Unanimous Decision 
R3 (3:00)"
"Pongsiri PK Saenchai","
Thailand ","145.06 LBS / 65.8 KG","5'6"" FT / 169 CM","33 Y","PK Saenchai Muaythaigym","LOSS","Split Decision 
R3 (3:00)"
"Pongsiri PK Saenchai","
Thailand ","145.06 LBS / 65.8 KG","5'6"" FT / 169 CM","33 Y","PK Saenchai Muaythaigym","LOSS","Unanimous Decision 
R5 (5:00)"
"Pongsiri Sujeebameekiew","
Thailand ","125 LBS / 56.7 KG","5'4"" FT / 163 CM","26 Y","Sor Jor Wichitpadriew","LOSS","Knockout 
R1 (1:44)"
"Pongsiri Sujeebameekiew","
Thailand ","125 LBS / 56.7 KG","5'4"" FT / 163 CM","26 Y","Sor Jor Wichitpadriew","LOSS","Split Decision 
R3 (3:00)"
"Pongsiri Sujeebameekiew","
Thailand ","125 LBS / 56.7 KG","5'4"" FT / 163 CM","26 Y","Sor Jor Wichitpadriew","LOSS","Unanimous Decision 
R3 (3:00)"
"Pongsiri Sujeebameekiew","
Thailand ","125 LBS / 56.7 KG","5'4"" FT / 163 CM","26 Y","Sor Jor Wichitpadriew","WIN","Unanimous Decision 
R3 (3:00)"
"Pongsiri Sujeebameekiew","
Thailand ","125 LBS / 56.7 KG","5'4"" FT / 163 CM","26 Y","Sor Jor Wichitpadriew","WIN","Knockout 
R1 (1:57)"
"Pornsanae Sor Phumipat","
Thailand ","126.77 LBS / 57.5 KG","5'6"" FT / 170 CM","25 Y","Sor Phumpat","LOSS","Knockout 
R1 (1:08)"
"Pornsanae Sor Phumipat","
Thailand ","126.77 LBS / 57.5 KG","5'6"" FT / 170 CM","25 Y","Sor Phumpat","LOSS","Unanimous Decision 
R3 (3:00)"
"Pornsiri PK Saenchai","
Thailand ","145.06 LBS / 65.8 KG","5'4"" FT / 165 CM","33 Y","PK Saenchai Muaythaigym","LOSS","Knockout 
R1 (1:57)"
"Pornsiri PK Saenchai","
Thailand ","145.06 LBS / 65.8 KG","5'4"" FT / 165 CM","33 Y","PK Saenchai Muaythaigym","LOSS","Knockout 
R2 (0:33)"
"Pornsiri PK Saenchai","
Thailand ","145.06 LBS / 65.8 KG","5'4"" FT / 165 CM","33 Y","PK Saenchai Muaythaigym","LOSS","Unanimous Decision 
R3 (3:00)"
"Poye Adsanpatong","
Thailand ","120.59 LBS / 54.7 KG","5'5"" FT / 167 CM","24 Y","Wor Santai","LOSS","Unanimous Decision 
R3 (3:00)"
"Prajanban Sor Jor Wichitpadriew","
","134.7 LBS / 61.1 KG","5'6"" FT / 170 CM","27 Y",NA,"WIN","TKO 
R2 (1:00)"
"Prakaypetlek EminentAir","
Thailand ","122.36 LBS / 55.5 KG","5'4"" FT / 163 CM","27 Y","EminentAir","WIN","Unanimous Decision 
R3 (3:00)"
"Prakaypetlek EminentAir","
Thailand ","122.36 LBS / 55.5 KG","5'4"" FT / 163 CM","27 Y","EminentAir","LOSS","Knockout 
R2 (2:55)"
"Prakaypetlek EminentAir","
Thailand ","122.36 LBS / 55.5 KG","5'4"" FT / 163 CM","27 Y","EminentAir","WIN","Knockout 
R1 (1:52)"
"Prikthaidam Jitmuangnon","
Thailand ",NA,"5'4"" FT / 163 CM","22 Y","Jitmuangnon Gym","LOSS","Unanimous Decision 
R3 (3:00)"
"Prom Yor Andaman","
Thailand ","117.29 LBS / 53.2 KG","5'6"" FT / 168 CM","25 Y","Nokjeanladkrabang","LOSS","Knockout 
R2 (2:28)"
"Promrob Looksuan","
Thailand ",NA,"5'6"" FT / 170 CM","26 Y","Looksuan","LOSS","Split Decision 
R3 (3:00)"
"Puengluang Baanramba","
Thailand ","134.7 LBS / 61.1 KG","5'6"" FT / 169 CM","25 Y","Baanrambaa","WIN","Unanimous Decision 
R3 (3:00)"
"Puengluang Baanramba","
Thailand ","134.7 LBS / 61.1 KG","5'6"" FT / 169 CM","25 Y","Baanrambaa","LOSS","Knockout 
R1 (2:11)"
"Puengluang Baanramba","
Thailand ","134.7 LBS / 61.1 KG","5'6"" FT / 169 CM","25 Y","Baanrambaa","WIN","Unanimous Decision 
R3 (3:00)"
"Puengluang Baanramba","
Thailand ","134.7 LBS / 61.1 KG","5'6"" FT / 169 CM","25 Y","Baanrambaa","WIN","Unanimous Decision 
R3 (3:00)"
"Puengluang Baanramba","
Thailand ","134.7 LBS / 61.1 KG","5'6"" FT / 169 CM","25 Y","Baanrambaa","WIN","Knockout 
R2 (0:16)"
"Puengluang Baanramba","
Thailand ","134.7 LBS / 61.1 KG","5'6"" FT / 169 CM","25 Y","Baanrambaa","WIN","Unanimous Decision 
R3 (3:00)"
"Puengluang Baanramba","
Thailand ","134.7 LBS / 61.1 KG","5'6"" FT / 169 CM","25 Y","Baanrambaa","WIN","Knockout 
R1 (1:59)"
"Puengluang Baanramba","
Thailand ","134.7 LBS / 61.1 KG","5'6"" FT / 169 CM","25 Y","Baanrambaa","WIN","Knockout 
R3 (2:30)"
"Punmongkol Sor Mongkolkarnchang","
Thailand ","123.9 LBS / 56.2 KG","5'3"" FT / 162 CM","29 Y","Sor Mongkolkarnchang","WIN","Split Decision 
R3 (3:00)"
"Punmongkol Sor Mongkolkarnchang","
Thailand ","123.9 LBS / 56.2 KG","5'3"" FT / 162 CM","29 Y","Sor Mongkolkarnchang","LOSS","Knockout 
R2 (1:29)"
"Qiu Jianliang","
China ","145.06 LBS / 65.8 KG","5'7"" FT / 172 CM","34 Y","Qiu Jianliang Kickboxing Sports Academy","LOSS","Unanimous Decision 
R3 (3:00)"
"Rachan Sor Somnuk","
Thailand ",NA,"5'4"" FT / 165 CM","27 Y","Sor Somnuk","LOSS","Knockout 
R3 (1:28)"
"Rachan Sor Somnuk","
Thailand ",NA,"5'4"" FT / 165 CM","27 Y","Sor Somnuk","LOSS","Knockout 
R3 (0:42)"
"Rachan Sor Somnuk","
Thailand ",NA,"5'4"" FT / 165 CM","27 Y","Sor Somnuk","LOSS","Split Decision 
R3 (3:00)"
"Rachan Sor Somnuk","
Thailand ",NA,"5'4"" FT / 165 CM","27 Y","Sor Somnuk","WIN","TKO 
R3 (1:53)"
"Rafael Nunes","
Brazil ","154.98 LBS / 70.3 KG","5'11"" FT / 181 CM","36 Y","AC Fight & Fitness / Nova Uniao","LOSS","TKO 
R3 (0:38)"
"Rafael Nunes","
Brazil ","154.98 LBS / 70.3 KG","5'11"" FT / 181 CM","36 Y","AC Fight & Fitness / Nova Uniao","LOSS","TKO 
R2 (4:05)"
"Rafael Nunes","
Brazil ","154.98 LBS / 70.3 KG","5'11"" FT / 181 CM","36 Y","AC Fight & Fitness / Nova Uniao","WIN","Submission 
R2 (1:31)"
"Rafi Bohic","
France ","145.06 LBS / 65.8 KG","5'9"" FT / 177 CM","33 Y","Singpatong Gym","LOSS","Knockout 
R1 (2:15)"
"Rafi Bohic","
France ","145.06 LBS / 65.8 KG","5'9"" FT / 177 CM","33 Y","Singpatong Gym","LOSS","Unanimous Decision 
R3 (3:00)"
